fips,stcd,district,pop2010
33,NH,709,13451
33,NH,710,13671
33,NH,711,17306
33,NH,712,11718
33,NH,713,10277
33,NH,801,17215
33,NH,802,10138
33,NH,803,29082
33,NH,804,42368
33,NH,805,33109
33,NH,806,6751
33,NH,807,15141
33,NH,808,22157
33,NH,809,10694
33,NH,810,4486
33,NH,811,6960
33,NH,812,10616
33,NH,813,25862
33,NH,814,13867
33,NH,815,15430
33,NH,816,21532
33,NH,817,3549
33,NH,818,6266
33,NH,901,29752
33,NH,902,14293
33,NH,903,28372
33,NH,904,9094
33,NH,905,9897
33,NH,906,10996
33,NH,907,20739
34,NJ,001,217333
34,NJ,002,234905
34,NJ,003,235440
34,NJ,004,219804
34,NJ,005,210162
34,NJ,006,222700
34,NJ,007,219914
34,NJ,008,227817
34,NJ,009,236923
34,NJ,010,208227
34,NJ,011,205526
34,NJ,012,235457
34,NJ,013,219626
34,NJ,014,230937
34,NJ,015,204558
34,NJ,016,215874
34,NJ,017,235142
34,NJ,018,210881
34,NJ,019,224578
34,NJ,020,210628
34,NJ,021,219875
34,NJ,022,214711
34,NJ,023,229972
34,NJ,024,215703
34,NJ,025,215844
34,NJ,026,217839
34,NJ,027,204496
34,NJ,028,210635
34,NJ,029,206523
34,NJ,030,270300
34,NJ,031,214973
34,NJ,032,208639
34,NJ,033,224489
34,NJ,034,205421
34,NJ,035,209995
34,NJ,036,219354
34,NJ,037,221026
34,NJ,038,222394
34,NJ,039,217041
34,NJ,040,216232
35,NM,001,31479
35,NM,002,31123
35,NM,003,31169
35,NM,004,28107
35,NM,005,25172
35,NM,006,27357
35,NM,007,29350
35,NM,008,28864
35,NM,009,26110
35,NM,010,27279
35,NM,011,26265
35,NM,012,38723
35,NM,013,52751
35,NM,014,28078
35,NM,015,31051
35,NM,016,31852
35,NM,017,31810
35,NM,018,25188
35,NM,019,26505
35,NM,020,31358
35,NM,021,26748
35,NM,022,29758
35,NM,023,30981
35,NM,024,26627
35,NM,025,25569
35,NM,026,26564
35,NM,027,29724
35,NM,028,26844
35,NM,029,59097
35,NM,030,27281
35,NM,031,29664
35,NM,032,25095
35,NM,033,26968
35,NM,034,29955
35,NM,035,25199
35,NM,036,28755
35,NM,037,37821
35,NM,038,23451
35,NM,039,22945
35,NM,040,24506
35,NM,041,23742
35,NM,042,27963
35,NM,043,27235
35,NM,044,51046
35,NM,045,32329
35,NM,046,29009
35,NM,047,28195
35,NM,048,23950
35,NM,049,31024
35,NM,050,31808
35,NM,051,22261
35,NM,052,30570
35,NM,053,36271
35,NM,054,30120
35,NM,055,26393
35,NM,056,25946
35,NM,057,26051
35,NM,058,26928
35,NM,059,25797
35,NM,060,41212
35,NM,061,28541
35,NM,062,30322
35,NM,063,24938
35,NM,064,28070
35,NM,065,26930
35,NM,066,29720
35,NM,067,25041
35,NM,068,23727
35,NM,069,26984
35,NM,070,23913
36,NY,001,149382
36,NY,002,142833
36,NY,003,143108
36,NY,004,137024
36,NY,005,131677
36,NY,006,145372
36,NY,007,134480
36,NY,008,128281
36,NY,009,130285
36,NY,010,138509
36,NY,011,135087
36,NY,012,126438
36,NY,013,131694
36,NY,014,131344
36,NY,015,135528
36,NY,016,134747
36,NY,017,136600
36,NY,018,130690
36,NY,019,128933
36,NY,020,128831
36,NY,021,132039
36,NY,022,127045
36,NY,023,124069
36,NY,024,124351
36,NY,025,125471
36,NY,026,123681
36,NY,027,124451
36,NY,028,123186
36,NY,029,122770
36,NY,030,122060
36,NY,031,131083
36,NY,032,125758
36,NY,033,115034
36,NY,034,121976
36,NY,035,130758
36,NY,036,111188
36,NY,037,124254
36,NY,038,126330
36,NY,039,127257
36,NY,040,127591
36,NY,041,116834
36,NY,042,114942
36,NY,043,114124
36,NY,044,121728
36,NY,045,120832
36,NY,046,117179
36,NY,047,127412
36,NY,048,124776
36,NY,049,129871
36,NY,050,133740
36,NY,051,127463
36,NY,052,124831
36,NY,053,128055
36,NY,054,127728
36,NY,055,124991
36,NY,056,123795
36,NY,057,120027
36,NY,058,113909
36,NY,059,123974
36,NY,060,126132
36,NY,061,130360
36,NY,062,127763
36,NY,063,125373
36,NY,064,136671
36,NY,065,132385
36,NY,066,140310
36,NY,067,134810
36,NY,068,129298
36,NY,069,127919
36,NY,070,131796
36,NY,071,122886
36,NY,072,117394
36,NY,073,129766
36,NY,074,133261
36,NY,075,149377
36,NY,076,125532
36,NY,077,126463
36,NY,078,121803
36,NY,079,139940
36,NY,080,124298
36,NY,081,119471
36,NY,082,125736
36,NY,083,124748
36,NY,084,130899
36,NY,085,125392
36,NY,086,120826
36,NY,087,132139
36,NY,088,131096
36,NY,089,129296
36,NY,090,137827
36,NY,091,128861
36,NY,092,133416
36,NY,093,129837
36,NY,094,135492
36,NY,095,145915
36,NY,096,138725
36,NY,097,144514
36,NY,098,138734
36,NY,099,134814
36,NY,100,140947
36,NY,101,128454
36,NY,102,134109
36,NY,103,134686
36,NY,104,132644
36,NY,105,137005
36,NY,106,134254
36,NY,107,125994
36,NY,108,131716
36,NY,109,139831
36,NY,110,138331
36,NY,111,132613
36,NY,112,139495
36,NY,113,135737
36,NY,114,135275
36,NY,115,127225
36,NY,116,127428
36,NY,117,128680
36,NY,118,129137
36,NY,119,127496
36,NY,120,131094
36,NY,121,134240
36,NY,122,131778
36,NY,123,124261
36,NY,124,130736
36,NY,125,131678
36,NY,126,131765
36,NY,127,129764
36,NY,128,126373
36,NY,129,130747
36,NY,130,139115
36,NY,131,126203
36,NY,132,125431
36,NY,133,118100
36,NY,134,130126
36,NY,135,131932
36,NY,136,124338
36,NY,137,123427
36,NY,138,126488
36,NY,139,127086
36,NY,140,117899
36,NY,141,109926
36,NY,142,132951
36,NY,143,129830
36,NY,144,128607
36,NY,145,127442
36,NY,146,128575
36,NY,147,124739
36,NY,148,131129
36,NY,149,121064
36,NY,150,121520
37,NC,001,78595
37,NC,002,67751
37,NC,003,73905
37,NC,004,82523
37,NC,005,71601
37,NC,006,82016
37,NC,007,59436
37,NC,008,69997
37,NC,009,88399
37,NC,010,77125
37,NC,011,78345
37,NC,012,63600
37,NC,013,76622
37,NC,014,84004
37,NC,015,69750
37,NC,016,93684
37,NC,017,94557
37,NC,018,72850
37,NC,019,88350
37,NC,020,70972
37,NC,021,69625
37,NC,022,83941
37,NC,023,75657
37,NC,024,62129
37,NC,025,73935
37,NC,026,95937
37,NC,027,68869
37,NC,028,93901
37,NC,029,70046
37,NC,030,72027
37,NC,031,91274
37,NC,032,79540
37,NC,033,94755
37,NC,034,74378
37,NC,035,78497
37,NC,036,79940
37,NC,037,129250
37,NC,038,84275
37,NC,039,104910
37,NC,040,125208
37,NC,041,129780
37,NC,042,68445
37,NC,043,50825
37,NC,044,68344
37,NC,045,83066
37,NC,046,77493
37,NC,047,73340
37,NC,048,66444
37,NC,049,77779
37,NC,050,73491
37,NC,051,92118
37,NC,052,83301
37,NC,053,80426
37,NC,054,83728
37,NC,055,73704
37,NC,056,68752
37,NC,057,75915
37,NC,058,83145
37,NC,059,81897
37,NC,060,70339
37,NC,061,87087
37,NC,062,90023
37,NC,063,70427
37,NC,064,80704
37,NC,065,66595
37,NC,066,70881
37,NC,067,75179
37,NC,068,140076
37,NC,069,77122
37,NC,070,72392
37,NC,071,68206
37,NC,072,67546
37,NC,073,82874
37,NC,074,67946
37,NC,075,82603
37,NC,076,71116
37,NC,077,67312
37,NC,078,69360
37,NC,079,74556
37,NC,080,78723
37,NC,081,65650
37,NC,082,93684
37,NC,083,84327
37,NC,084,65274
37,NC,085,71855
37,NC,086,64053
37,NC,087,68349
37,NC,088,67590
37,NC,089,72894
37,NC,090,65180
37,NC,091,74449
37,NC,092,68165
37,NC,093,78360
37,NC,094,69340
37,NC,095,94835
37,NC,096,72247
37,NC,097,78265
37,NC,098,125672
37,NC,099,112312
37,NC,100,75204
37,NC,101,94041
37,NC,102,69314
37,NC,103,92636
37,NC,104,73428
37,NC,105,106109
37,NC,106,77456
37,NC,107,93460
37,NC,108,79640
37,NC,109,73605
37,NC,110,74293
37,NC,111,68632
37,NC,112,75804
37,NC,113,75113
37,NC,114,73570
37,NC,115,79480
37,NC,116,85268
37,NC,117,85227
37,NC,118,69261
37,NC,119,73640
37,NC,120,72565
38,ND,001,15230
38,ND,002,13822
38,ND,003,14922
38,ND,004,13650
38,ND,005,14992
38,ND,006,12127
38,ND,007,12475
38,ND,008,18870
38,ND,009,13937
38,ND,010,11359
38,ND,011,13113
38,ND,012,13449
38,ND,013,18314
38,ND,014,12970
38,ND,015,12850
38,ND,016,12013
38,ND,017,14995
38,ND,018,12358
38,ND,019,11131
38,ND,020,12348
38,ND,021,13677
38,ND,022,20531
38,ND,023,13072
38,ND,024,13443
38,ND,025,13025
38,ND,026,12887
38,ND,027,26013
38,ND,028,12109
38,ND,029,12431
38,ND,030,15615
38,ND,031,13907
38,ND,032,14037
38,ND,033,14289
38,ND,034,15619
38,ND,035,13524
38,ND,036,13851
38,ND,037,15442
38,ND,038,13427
38,ND,039,13645
38,ND,040,12878
38,ND,041,14743
38,ND,042,14471
38,ND,043,13906
38,ND,044,12611
38,ND,045,13993
38,ND,046,15488
38,ND,047,19032
39,OH,001,107841
39,OH,002,174214
39,OH,003,114520
39,OH,004,106331
39,OH,005,146156
39,OH,006,125488
39,OH,007,102553
39,OH,008,104966
39,OH,009,93568
39,OH,010,92627
39,OH,011,94163
39,OH,012,98837
39,OH,013,99462
39,OH,014,103628
39,OH,015,108895
39,OH,016,118044
39,OH,017,124619
39,OH,018,116917
39,OH,019,157070
39,OH,020,132198
39,OH,021,121293
39,OH,022,125989
39,OH,023,135650
39,OH,024,126534
39,OH,025,128872
39,OH,026,115974
39,OH,027,119834
39,OH,028,109005
39,OH,029,113937
39,OH,030,114509
39,OH,031,97992
39,OH,032,103395
39,OH,033,97271
39,OH,034,106816
39,OH,035,128703
39,OH,036,111134
39,OH,037,114471
39,OH,038,111167
39,OH,039,92594
39,OH,040,105787
39,OH,041,126531
39,OH,042,114054
39,OH,043,126658
39,OH,044,103672
39,OH,045,107689
39,OH,046,127690
39,OH,047,102904
39,OH,048,103896
39,OH,049,107325
39,OH,050,114718
39,OH,051,122852
39,OH,052,99936
39,OH,053,118174
39,OH,054,114483
39,OH,055,135473
39,OH,056,113103
39,OH,057,136935
39,OH,058,120471
39,OH,059,112255
39,OH,060,95158
39,OH,061,116012
39,OH,062,111790
39,OH,063,118251
39,OH,064,101187
39,OH,065,102284
39,OH,066,137778
39,OH,067,143439
39,OH,068,124596
39,OH,069,130902
39,OH,070,123974
39,OH,071,126986
39,OH,072,102568
39,OH,073,105536
39,OH,074,118430
39,OH,075,112019
39,OH,076,120854
39,OH,077,118691
39,OH,078,121455
39,OH,079,119858
39,OH,080,110118
39,OH,081,116551
39,OH,082,111625
39,OH,083,119433
39,OH,084,116799
39,OH,085,125655
39,OH,086,114338
39,OH,087,120818
39,OH,088,122323
39,OH,089,120820
39,OH,090,126807
39,OH,091,130644
39,OH,092,123037
39,OH,093,116725
39,OH,094,117946
39,OH,095,106820
39,OH,096,124049
39,OH,097,124815
39,OH,098,115232
39,OH,099,108338
40,OK,001,32885
40,OK,002,37808
40,OK,003,35355
40,OK,004,37367
40,OK,005,38237
40,OK,006,35997
40,OK,007,33272
40,OK,008,36607
40,OK,009,42020
40,OK,010,35320
40,OK,011,36668
40,OK,012,40061
40,OK,013,36059
40,OK,014,34906
40,OK,015,35338
40,OK,016,33634
40,OK,017,36307
40,OK,018,35558
40,OK,019,34076
40,OK,020,35429
40,OK,021,39709
40,OK,022,36386
40,OK,023,35375
40,OK,024,35109
40,OK,025,36224
40,OK,026,35272
40,OK,027,36934
40,OK,028,35663
40,OK,029,35727
40,OK,030,37080
40,OK,031,44222
40,OK,032,36057
40,OK,033,37766
40,OK,034,39285
40,OK,035,36242
40,OK,036,37155
40,OK,037,32866
40,OK,038,32291
40,OK,039,48123
40,OK,040,35717
40,OK,041,46325
40,OK,042,37553
40,OK,043,44484
40,OK,044,35065
40,OK,045,43435
40,OK,046,44285
40,OK,047,41973
40,OK,048,34239
40,OK,049,38581
40,OK,050,35868
40,OK,051,37430
40,OK,052,32109
40,OK,053,48374
40,OK,054,39563
40,OK,055,35481
40,OK,056,35524
40,OK,057,35577
40,OK,058,33694
40,OK,059,35665
40,OK,060,36383
40,OK,061,34098
40,OK,062,35913
40,OK,063,36149
40,OK,064,37821
40,OK,065,35531
40,OK,066,33310
40,OK,067,38956
40,OK,068,34149
40,OK,069,43787
40,OK,070,32101
40,OK,071,33019
40,OK,072,31381
40,OK,073,32082
40,OK,074,48540
40,OK,075,43989
40,OK,076,36852
40,OK,077,34596
40,OK,078,32376
40,OK,079,34194
40,OK,080,42137
40,OK,081,36974
40,OK,082,45418
40,OK,083,41419
40,OK,084,34376
40,OK,085,33785
40,OK,086,36615
40,OK,087,34676
40,OK,088,34294
40,OK,089,36420
40,OK,090,31669
40,OK,091,44349
40,OK,092,34969
40,OK,093,37260
40,OK,094,35355
40,OK,095,34644
40,OK,096,41721
40,OK,097,35703
40,OK,098,44506
40,OK,099,34108
40,OK,100,36641
40,OK,101,37753
41,OR,001,58501
41,OR,002,61776
41,OR,003,63226
41,OR,004,63740
41,OR,005,61343
41,OR,006,63496
41,OR,007,59574
41,OR,008,62550
41,OR,009,58778
41,OR,010,58977
41,OR,011,60899
41,OR,012,62080
41,OR,013,62559
41,OR,014,64049
41,OR,015,67333
41,OR,016,62759
41,OR,017,61383
41,OR,018,62291
41,OR,019,66172
41,OR,020,66979
41,OR,021,61621
41,OR,022,63440
41,OR,023,62427
41,OR,024,66002
41,OR,025,65088
41,OR,026,76186
41,OR,027,62120
41,OR,028,64020
41,OR,029,65597
41,OR,030,74832
41,OR,031,62690
41,OR,032,60293
41,OR,033,79509
41,OR,034,65504
41,OR,035,65721
41,OR,036,63722
41,OR,037,63742
41,OR,038,58003
41,OR,039,65719
41,OR,040,59417
41,OR,041,59890
41,OR,042,59027
41,OR,043,58657
41,OR,044,62330
41,OR,045,58715
41,OR,046,59472
41,OR,047,64725
41,OR,048,76579
41,OR,049,66032
41,OR,050,68207
41,OR,051,62900
41,OR,052,63241
41,OR,053,73781
41,OR,054,81809
41,OR,055,66629
41,OR,056,59231
41,OR,057,57718
41,OR,058,62100
41,OR,059,60455
41,OR,060,55458
42,PA,001,55982
42,PA,002,62337
42,PA,003,60723
42,PA,004,58468
42,PA,005,58143
42,PA,006,58259
42,PA,007,56775
42,PA,008,62230
42,PA,009,56261
42,PA,010,58463
42,PA,011,60130
42,PA,012,70527
42,PA,013,77777
42,PA,014,55975
42,PA,015,57350
42,PA,016,58551
42,PA,017,58819
42,PA,018,63223
42,PA,019,55312
42,PA,020,55871
42,PA,021,57711
42,PA,022,56304
42,PA,023,61207
42,PA,024,51004
42,PA,025,59461
42,PA,026,74084
42,PA,027,55311
42,PA,028,67105
42,PA,029,66505
42,PA,030,61376
42,PA,031,60680
42,PA,032,56991
42,PA,033,59492
42,PA,034,55844
42,PA,035,53932
42,PA,036,58332
42,PA,037,67379
42,PA,038,57436
42,PA,039,59302
42,PA,040,61637
42,PA,041,66113
42,PA,042,61391
42,PA,043,68386
42,PA,044,70046
42,PA,045,62568
42,PA,046,62516
42,PA,047,75494
42,PA,048,64688
42,PA,049,58268
42,PA,050,59028
42,PA,051,56731
42,PA,052,56814
42,PA,053,63509
42,PA,054,60370
42,PA,055,60812
42,PA,056,60727
42,PA,057,59613
42,PA,058,59656
42,PA,059,61834
42,PA,060,58162
42,PA,061,64375
42,PA,062,60760
42,PA,063,56952
42,PA,064,59331
42,PA,065,59457
42,PA,066,58212
42,PA,067,56066
42,PA,068,59039
42,PA,069,58411
42,PA,070,68081
42,PA,071,54822
42,PA,072,58097
42,PA,073,56680
42,PA,074,58607
42,PA,075,54981
42,PA,076,63384
42,PA,077,70466
42,PA,078,60809
42,PA,079,59270
42,PA,080,62593
42,PA,081,60600
42,PA,082,64036
42,PA,083,58867
42,PA,084,57244
42,PA,085,66182
42,PA,086,66211
42,PA,087,71639
42,PA,088,65490
42,PA,089,73734
42,PA,090,70210
42,PA,091,66509
42,PA,092,68932
42,PA,093,71712
42,PA,094,68912
42,PA,095,65794
42,PA,096,63666
42,PA,097,66456
42,PA,098,65433
42,PA,099,66007
42,PA,100,64360
42,PA,101,65280
42,PA,102,68288
42,PA,103,62609
42,PA,104,64451
42,PA,105,68669
42,PA,106,64016
42,PA,107,58546
42,PA,108,62303
42,PA,109,62749
42,PA,110,59579
42,PA,111,59947
42,PA,112,61228
42,PA,113,58803
42,PA,114,58068
42,PA,115,63002
42,PA,116,65038
42,PA,117,60701
42,PA,118,67168
42,PA,119,58443
42,PA,120,57355
42,PA,121,57813
42,PA,122,65249
42,PA,123,57523
42,PA,124,64592
42,PA,125,62861
42,PA,126,67603
42,PA,127,66597
42,PA,128,67410
42,PA,129,68094
42,PA,130,70334
42,PA,131,68254
42,PA,132,70484
42,PA,133,62036
42,PA,134,77724
42,PA,135,64230
42,PA,136,63631
42,PA,137,72979
42,PA,138,68208
42,PA,139,67006
42,PA,140,58109
42,PA,141,59196
42,PA,142,59847
42,PA,143,62909
42,PA,144,68397
42,PA,145,65216
42,PA,146,70472
42,PA,147,71320
42,PA,148,61694
42,PA,149,61624
42,PA,150,71936
42,PA,151,64354
42,PA,152,60493
42,PA,153,58809
42,PA,154,61845
42,PA,155,71402
42,PA,156,64294
42,PA,157,67043
42,PA,158,68769
42,PA,159,55766
42,PA,160,73500
42,PA,161,62028
42,PA,162,58896
42,PA,163,58096
42,PA,164,63304
42,PA,165,60364
42,PA,166,60028
42,PA,167,65638
42,PA,168,61484
42,PA,169,58190
42,PA,170,60573
42,PA,171,67294
42,PA,172,61906
42,PA,173,61955
42,PA,174,67746
42,PA,175,70369
42,PA,176,70533
42,PA,177,62990
42,PA,178,61167
42,PA,179,61598
42,PA,180,60223
42,PA,181,59807
42,PA,182,65510
42,PA,183,65862
42,PA,184,62220
42,PA,185,62489
42,PA,186,58695
42,PA,187,68541
42,PA,188,57899
42,PA,189,76401
42,PA,190,56259
42,PA,191,55325
42,PA,192,55382
42,PA,193,67435
42,PA,194,57842
42,PA,195,57350
42,PA,196,69920
42,PA,197,57125
42,PA,198,55889
42,PA,199,65380
42,PA,200,56177
42,PA,201,55366
42,PA,202,64488
42,PA,203,59387
44,RI,001,14723
44,RI,002,14170
44,RI,003,12825
44,RI,004,13319
44,RI,005,15066
44,RI,006,14823
44,RI,007,15013
44,RI,008,14114
44,RI,009,15152
44,RI,010,14425
44,RI,011,14402
44,RI,012,14854
44,RI,013,15978
44,RI,014,14308
44,RI,015,15115
44,RI,016,13660
44,RI,017,13273
44,RI,018,14295
44,RI,019,12821
44,RI,020,13888
44,RI,021,13388
44,RI,022,12934
44,RI,023,13047
44,RI,024,14378
44,RI,025,13073
44,RI,026,14336
44,RI,027,13447
44,RI,028,14990
44,RI,029,14512
44,RI,030,14010
44,RI,031,13207
44,RI,032,13017
44,RI,033,15503
44,RI,034,13278
44,RI,035,14728
44,RI,036,13098
44,RI,037,14444
44,RI,038,14987
44,RI,039,14717
44,RI,040,14561
44,RI,041,15065
44,RI,042,14078
44,RI,043,13606
44,RI,044,14578
44,RI,045,13839
44,RI,046,14369
44,RI,047,13730
44,RI,048,14714
44,RI,049,13323
44,RI,050,13773
44,RI,051,14090
44,RI,052,15940
44,RI,053,14160
44,RI,054,13248
44,RI,055,13928
44,RI,056,15018
44,RI,057,14860
44,RI,058,12636
44,RI,059,13750
44,RI,060,14228
44,RI,061,14547
44,RI,062,14595
44,RI,063,13948
44,RI,064,13911
44,RI,065,13020
44,RI,066,13446
44,RI,067,12833
44,RI,068,12966
44,RI,069,14799
44,RI,070,13774
44,RI,071,13504
44,RI,072,13708
44,RI,073,13000
44,RI,074,13251
44,RI,075,12453
45,SC,001,34202
45,SC,002,37913
45,SC,003,36002
45,SC,004,33418
45,SC,005,33699
45,SC,006,37254
45,SC,007,32794
45,SC,008,35520
45,SC,009,36394
45,SC,010,40461
45,SC,011,32278
45,SC,012,31604
45,SC,013,35216
45,SC,014,33392
45,SC,015,30253
45,SC,016,32736
45,SC,017,37353
45,SC,018,42176
45,SC,019,34502
45,SC,020,34651
45,SC,021,49541
45,SC,022,34915
45,SC,023,30538
45,SC,024,40136
45,SC,025,33532
45,SC,026,34846
45,SC,027,41268
45,SC,028,45037
45,SC,029,32990
45,SC,030,34013
45,SC,031,29474
45,SC,032,31424
45,SC,033,32160
45,SC,034,37321
45,SC,035,39561
45,SC,036,38439
45,SC,037,43626
45,SC,038,37612
45,SC,039,34678
45,SC,040,34899
45,SC,041,31110
45,SC,042,31209
45,SC,043,37678
45,SC,044,34343
45,SC,045,50117
45,SC,046,40384
45,SC,047,40075
45,SC,048,63391
45,SC,049,37806
45,SC,050,33358
45,SC,051,31515
45,SC,052,34835
45,SC,053,34472
45,SC,054,32159
45,SC,055,34048
45,SC,056,32076
45,SC,057,30096
45,SC,058,38710
45,SC,059,32551
45,SC,060,34706
45,SC,061,33723
45,SC,062,33398
45,SC,063,38360
45,SC,064,34361
45,SC,065,33735
45,SC,066,32845
45,SC,067,36320
45,SC,068,49349
45,SC,069,42328
45,SC,070,28992
45,SC,071,45921
45,SC,072,40039
45,SC,073,31016
45,SC,074,28112
45,SC,075,37149
45,SC,076,35411
45,SC,077,45080
45,SC,078,35446
45,SC,079,59129
45,SC,080,39082
45,SC,081,35525
45,SC,082,34746
45,SC,083,36663
45,SC,084,36703
45,SC,085,34760
45,SC,086,39715
45,SC,087,47453
45,SC,088,39968
45,SC,089,33501
45,SC,090,32339
45,SC,091,30470
45,SC,092,40550
45,SC,093,32607
45,SC,094,39444
45,SC,095,33332
45,SC,096,41272
45,SC,097,42529
45,SC,098,55583
45,SC,099,49234
45,SC,100,34763
45,SC,101,29972
45,SC,102,37248
45,SC,103,30594
45,SC,104,42872
45,SC,105,55771
45,SC,106,43961
45,SC,107,36642
45,SC,108,38039
45,SC,109,30686
45,SC,110,36192
45,SC,111,31008
45,SC,112,45649
45,SC,113,29036
45,SC,114,37738
45,SC,115,36465
45,SC,116,37937
45,SC,117,44750
45,SC,118,67559
45,SC,119,38149
45,SC,120,33404
45,SC,121,29679
45,SC,122,35907
45,SC,123,35356
45,SC,124,37330
46,SD,001,20515
46,SD,002,21657
46,SD,003,22427
46,SD,004,20558
46,SD,005,23721
46,SD,006,19896
46,SD,007,24910
46,SD,008,20647
46,SD,009,29046
46,SD,010,35025
46,SD,011,30071
46,SD,012,29821
46,SD,013,21646
46,SD,014,24426
46,SD,015,21169
46,SD,016,23892
46,SD,017,20551
46,SD,018,22438
46,SD,019,19075
46,SD,020,22214
46,SD,021,21057
46,SD,022,21252
46,SD,023,18409
46,SD,024,21361
46,SD,025,22548
46,SD,027,21985
46,SD,029,25322
46,SD,030,24446
46,SD,031,24097
46,SD,032,23581
46,SD,033,26472
46,SD,034,23352
46,SD,035,25115
46,SD,026,21575
46,SD,028,11903
47,TN,001,55677
47,TN,002,58456
47,TN,003,60934
47,TN,004,57424
47,TN,005,59380
47,TN,006,63258
47,TN,007,63995
47,TN,008,66531
47,TN,009,59378
47,TN,010,62544
47,TN,011,63426
47,TN,012,76541
47,TN,013,60895
47,TN,014,76542
47,TN,015,59116
47,TN,016,74340
47,TN,017,67337
47,TN,018,65510
47,TN,019,70063
47,TN,020,69827
47,TN,021,73052
47,TN,022,64839
47,TN,023,64022
47,TN,024,62702
47,TN,025,68929
47,TN,026,64600
47,TN,027,60867
47,TN,028,53690
47,TN,029,58580
47,TN,030,64427
47,TN,031,66108
47,TN,032,62448
47,TN,033,61334
47,TN,034,101480
47,TN,035,64700
47,TN,036,59825
47,TN,037,61600
47,TN,038,60599
47,TN,039,60823
47,TN,040,60137
47,TN,041,62029
47,TN,042,66703
47,TN,043,58799
47,TN,044,70843
47,TN,045,72256
47,TN,046,68934
47,TN,047,65295
47,TN,048,75364
47,TN,049,81804
47,TN,050,60711
47,TN,051,62965
47,TN,052,52015
47,TN,053,61050
47,TN,054,56293
47,TN,055,57415
47,TN,056,75704
47,TN,057,84276
47,TN,058,55505
47,TN,059,69379
47,TN,060,75644
47,TN,061,74549
47,TN,062,68966
47,TN,063,101018
47,TN,064,69239
47,TN,065,60102
47,TN,066,66283
47,TN,067,67863
47,TN,068,85127
47,TN,069,62378
47,TN,070,58427
47,TN,071,58246
47,TN,072,63136
47,TN,073,60027
47,TN,074,58574
47,TN,075,62143
47,TN,076,55610
47,TN,077,59592
47,TN,078,66061
47,TN,079,57616
47,TN,080,54808
47,TN,081,58581
47,TN,082,60783
47,TN,083,58149
47,TN,084,54756
47,TN,085,67989
47,TN,086,54462
47,TN,087,43882
47,TN,088,52641
47,TN,089,52489
47,TN,090,48715
47,TN,091,50648
47,TN,092,47374
47,TN,093,52618
47,TN,094,70412
47,TN,095,84049
47,TN,096,69979
47,TN,097,60877
47,TN,098,51467
47,TN,099,77549
48,TX,001,146509
48,TX,002,149622
48,TX,003,145984
48,TX,004,181882
48,TX,005,159305
48,TX,006,170168
48,TX,007,161276
48,TX,008,149393
48,TX,009,145381
48,TX,010,184699
48,TX,011,151703
48,TX,012,149506
48,TX,013,156600
48,TX,014,182078
48,TX,015,222505
48,TX,016,203299
48,TX,017,166171
48,TX,018,150998
48,TX,019,139948
48,TX,020,228091
48,TX,021,137058
48,TX,022,126184
48,TX,023,144933
48,TX,024,181472
48,TX,025,141704
48,TX,026,180729
48,TX,027,225449
48,TX,028,263682
48,TX,029,208164
48,TX,030,147611
48,TX,031,165121
48,TX,032,157055
48,TX,033,148929
48,TX,034,143582
48,TX,035,151882
48,TX,036,201386
48,TX,037,142621
48,TX,038,182363
48,TX,039,172273
48,TX,040,215412
48,TX,041,185698
48,TX,042,171951
48,TX,043,148370
48,TX,044,194258
48,TX,045,205670
48,TX,046,172464
48,TX,047,198311
48,TX,048,161817
48,TX,049,141144
48,TX,050,191756
48,TX,051,158774
48,TX,052,219345
48,TX,053,145845
48,TX,054,196447
48,TX,055,176215
48,TX,056,155303
48,TX,057,144556
48,TX,058,169146
48,TX,059,149195
48,TX,060,148990
48,TX,061,176054
48,TX,062,154792
48,TX,063,218386
48,TX,064,219345
48,TX,065,224883
48,TX,066,160543
48,TX,067,145358
48,TX,068,135942
48,TX,069,140554
48,TX,070,300801
48,TX,071,146722
48,TX,072,139868
48,TX,073,187204
48,TX,074,143566
48,TX,075,219408
48,TX,076,132715
48,TX,077,132567
48,TX,078,168785
48,TX,079,147172
48,TX,080,149638
48,TX,081,159026
48,TX,082,163234
48,TX,083,173230
48,TX,084,157068
48,TX,085,143267
48,TX,086,154914
48,TX,087,152193
48,TX,088,141962
48,TX,089,253976
48,TX,090,141349
48,TX,091,164484
48,TX,092,154749
48,TX,093,179024
48,TX,094,143509
48,TX,095,155511
48,TX,096,231782
48,TX,097,168045
48,TX,098,239343
48,TX,099,231238
48,TX,100,149033
48,TX,101,163601
48,TX,102,131327
48,TX,103,117346
48,TX,104,131900
48,TX,105,164238
48,TX,106,159716
48,TX,107,140457
48,TX,108,143531
48,TX,109,175255
48,TX,110,150703
48,TX,111,163374
48,TX,112,148911
48,TX,113,161303
48,TX,114,126576
48,TX,115,140868
48,TX,116,142944
48,TX,117,220360
48,TX,118,152809
48,TX,119,157106
48,TX,120,163187
48,TX,121,158873
48,TX,122,246846
48,TX,123,132442
48,TX,124,178044
48,TX,125,162162
48,TX,126,172274
48,TX,127,187102
48,TX,128,148817
48,TX,129,150798
48,TX,130,252386
48,TX,131,152889
48,TX,132,264426
48,TX,133,155296
48,TX,134,147146
48,TX,135,166937
48,TX,136,146854
48,TX,137,137876
48,TX,138,136881
48,TX,139,150919
48,TX,140,139275
48,TX,141,184720
